t,px,py,pz,px_d,py_d,pz_d,vx,vy,vz,vx_d,vy_d,vz_d,psi,theta,phi,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_cmd_1,omega_cmd_2,omega_cmd_3,omega_cmd_4,omega_cmd_5,omega_cmd_6,fc_x,fc_y,fc_z,Tc,int_x,int_y,int_z,fault
52.78999999999807,3.9549570841144592,0.1643665971399828,7.99731676065031,3.9445823720892856,0.15523740258817537,8.000000000000059,0.23441312632417705,0.19479360680610977,-0.00030192380103517895,0.23385594126063744,0.19322119143536137,-8.79296635503124e-14,0.36301784050314845,0.001114820009421324,0.0001135909670363254,0.011923430925178145,897.9879443140115,898.0558291901247,2.4449701273205745e-239,897.9756134816113,897.9077226106576,0.0,897.9827274223434,898.0625189351003,0.0,897.9873390724599,897.9075408789316,0.019049570972012514,0.0030254056871172616,11.772043992427065,11.772059794227683,-0.31238249086518444,-0.24434137257128064,0.05479467198945367,1
52.799999999998064,3.957301209721139,0.16631422842256183,7.997313784594746,3.946924654077764,0.15716559768229454,8.000000000000059,0.23441204791314968,0.19473260161679803,-0.0002932622912477304,0.23391091675230105,0.19320428403518228,-8.79296635503124e-14,0.3630181743691765,0.0011166915815338347,0.00011775495767600882,0.009762110346140853,897.9867481122983,898.0572621432107,2.0017785422415984e-239,897.9781947484844,897.9076745805766,0.0,897.9813451872375,898.0637344112685,0.0,897.9898536445744,897.9074576414718,0.01921019906055258,0.0031238430243212866,11.772024492623219,11.7720405811849,-0.31230216656481746,-0.24426936257670376,0.054767839595956186,1
52.80999999999806,3.959645326138939,0.16826124822311853,7.997310895891242,3.9492671801786163,0.15909399373269645,8.000000000000059,0.23441128938403163,0.19467131172369778,-0.00028445440377927137,0.23396589847302748,0.19318736230824787,-8.79296635503124e-14,0.3630185213284448,0.0011186406331401197,0.00012186331258977855,0.007992565144063721,897.9855115981962,898.0586473645345,1.6389228184846046e-239,897.9807610748378,897.9076190393166,0.0,897.9799265927943,898.0649040409147,0.0,897.9923524885728,897.9073681742144,0.019370218729582965,0.0032241092052143604,11.772004431972599,11.772020809811556,-0.3122218262693922,-0.24419716022980512,0.05474097744190306,1
52.81999999999806,3.9619894365915598,0.17020765373450145,7.997308095915658,3.9516099124671684,0.16102255951932684,8.000000000000059,0.23441085567922293,0.19460974511141466,-0.00027552323862648035,0.23401709506479756,0.1931672977219874,-8.79296635503124e-14,0.3630188811201892,0.0011206663221797514,0.000125914636278172,0.0065437795022831036,897.9842775061626,898.0597267257023,1.341840742253962e-239,897.9829679411826,897.9075123460973,0.0,897.9787034405999,898.0646019130879,0.0,897.9929357696415,897.9070304411962,0.01944999464333202,0.0032604871524846493,11.77198382676023,11.772000346184694,-0.3121414721326745,-0.2441247733427672,0.05471408640081489,1
52.82999999999806,3.964333544350935,0.172153442229459,7.997305385618462,3.953952781615334,0.16295123797046016,8.000000000000059,0.23441075145325324,0.19454790972410663,-0.0002665336056133539,0.2340613668139552,0.19314150433860286,-8.79296635503124e-14,0.36301925228524656,0.0011227641508569182,0.00012990935952047146,0.0053576104045025864,897.9831099827366,898.0601089857247,1.0986097437080603e-239,897.9842944996547,897.9072890634995,0.0,897.9778365898734,898.0618355526008,0.0,897.9902862115327,897.906280555378,0.019393764989750536,0.0031870613584240037,11.771962744195823,11.771979150772188,-0.3120611055829123,-0.24405220918512677,0.05468716735997088,1
52.83999999999806,3.9666776527326175,0.17409861105828933,7.997302765187452,3.956295787630719,0.1648800290923577,8.000000000000059,0.23441098073716066,0.1944858130749397,-0.0002575603116782693,0.23410563879903729,0.19311570024960475,-8.79296635503124e-14,0.36301963195709996,0.0011249240003745348,0.00013385068973318352,0.004386454225179751,897.9819758892779,898.0600049624505,8.994684174985793e-240,897.9850236882766,897.90698815932,0.0,897.9768534906882,898.0595351169815,0.0,897.9883172393855,897.9056290551537,0.01936402889025224,0.0031379809906300804,11.771941376616518,11.771957721085968,-0.31198072801571014,-0.24397947505375575,0.05466022121615492,1
52.849999999998055,3.9690217650881694,0.17604315764284303,7.997300234188387,3.958638930520911,0.16680893289126505,8.000000000000059,0.234411546671945,0.19442346193104684,-0.00024865396293816556,0.2341499110150159,0.1930898854541008,-8.79296635503124e-14,0.36302001757558544,0.0011271338284664402,0.00013774273931952557,0.0035913362892955017,897.9808507100263,898.0595772314243,7.364247756866701e-240,897.9853748695707,897.9066418942641,0.0,897.9757685745393,898.0576452841156,0.0,897.9869610620952,897.9050779070809,0.019356674720030782,0.0031098265898021594,11.7719199471789,11.771936272111997,-0.3119003407935931,-0.2439065782720855,0.05463324886802886,1
52.85999999999805,3.9713658847959117,0.17798707946875025,7.997297791778666,3.9609822102934853,0.1687379493734187,8.000000000000059,0.23441245147563503,0.1943608622912793,-0.00023984646645414231,0.2341941834568606,0.19306405995120127,-8.79296635503124e-14,0.363020407299994,0.001129382480714528,0.00014158909352342524,0.0029403467312558705,897.9797172214338,898.0589490704317,6.029355113471997e-240,897.9855141211654,897.9062758367392,0.0,897.9745975548634,898.0561118342599,0.0,897.9861430835905,897.9046224522363,0.019368207794006387,0.003099690974198145,11.771898607527769,11.771914948786858,-0.3118199452456462,-0.24383352618939128,0.054606251209912145,1
52.86999999999805,3.9737100152521716,0.17993037407833065,7.9972954368707825,3.963325626956004,0.17066707854504382,8.000000000000059,0.23441369655476027,0.19429801952260034,-0.00023115558476117414,0.2342384561195388,0.19303822374001878,-8.79296635503124e-14,0.363020799972844,0.0011316609139043615,0.0001453921904232175,0.0024073598804368896,897.9785640325474,898.0582122415738,4.936434009903306e-240,897.9855640798178,897.905909464678,0.0,897.9733553849878,898.0548841815502,0.0,897.9857897297666,897.904254659498,0.019395658327464895,0.0031051027952731887,11.771877453963256,11.771893841874117,-0.3117395426672471,-0.24376032618015422,0.05457922912769822,1
52.87999999999805,3.976054159863977,0.18187303906522687,7.997293168254628,3.965669180516016,0.1725963204123544,8.000000000000059,0.23441528267146647,0.19423493855575327,-0.00022258862753303887,0.23428272899802063,0.19301237681967295,-8.79296635503124e-14,0.36302119498282703,0.0011339625386138784,0.00014915316510763979,0.0019709857794430294,897.977384208755,898.057433564725,4.0416230717081663e-240,897.9856127476771,897.9055570216573,0.0,897.9720552584074,898.0539164884543,0.0,897.9858325674566,897.9039651302497,0.019436502787215617,0.003123961096756157,11.77185654084123,11.771873001137923,-0.31165913431988557,-0.24368698564349447,0.054552183496405456,1
52.88999999999805,3.978398322043491,0.18381507207105266,7.997290984686741,3.968012870981055,0.17452567498155308,8.000000000000059,0.23441721011859137,0.19417162408579072,-0.00021414539156396886,0.23432700208726823,0.19298651918928092,-8.79296635503124e-14,0.3630215921251441,0.0011362831046705815,0.00015287193888737465,0.0016137117571559895,897.976174078223,898.0566603568604,3.3090115295765325e-240,897.9857210411561,897.9052284325151,0.0,897.9707082403921,898.053167982537,0.0,897.9862101740051,897.9037442827338,0.019488596823418827,0.0031544794505617116,11.771835891447676,11.771852446039343,-0.31157872143105636,-0.24361351200265774,0.05452511517895115,1
52.899999999998045,3.980742505204133,0.18575647078395102,7.997288884953425,3.9703566983586405,0.17645514225882888,8.000000000000059,0.23441947887910275,0.19410808075041508,-0.0002058204654186955,0.23437127538224423,0.192960650847965,-8.79296635503124e-14,0.3630219914836307,0.00113862037721261,0.0001565474199930338,0.0013211996059755138,897.9749322536774,898.0559248646302,2.7091980396486266e-240,897.9859290706262,897.904930171947,0.0,897.969323262414,898.0526028417986,0.0,897.986868684426,897.90358300827,0.019550118162572034,0.0031951383689534105,11.771815506669054,11.771832174265965,-0.31149830519420785,-0.2435399127045355,0.05449802502581797,1
52.90999999999804,3.9830867127581735,0.1876972329387752,7.997286867913544,3.9727006626562784,0.1783847222503619,8.000000000000059,0.2344220887600596,0.1940443132751852,-0.0001976050088248555,0.23441554887791036,0.19293477179485105,-8.79296635503124e-14,0.3630223933376593,0.0011409737432001613,0.00016017773797889455,0.001081710157399019,897.9736588651876,898.0552478332215,2.218110741661652e-240,897.9862612467521,897.9046660345151,0.0,897.9679073079818,898.0521898623754,0.0,897.9877615979846,897.9034729959712,0.01961951803354653,0.003244644829359158,11.771795371797525,11.771812168425114,-0.3114178867687293,-0.24346619521919963,0.05447091387535164,1
52.91999999999804,3.9854309481155274,0.189637356318546,7.997284932525718,3.9750447638814603,0.18031441496231865,8.000000000000059,0.23442503949880375,0.1939803265836687,-0.00018948810521965284,0.23445982256922693,0.1929088820290681,-8.79296635503124e-14,0.36302279809102234,0.0011433438230429329,0.00016376046954278458,0.0008856321628678235,897.9723549811531,898.0546413508553,1.8160412012231165e-240,897.986730357013,897.9044377874578,0.0,897.9664656836804,898.0519020312744,0.0,897.988849203322,897.9034068561926,0.019695479883282255,0.0033018978877733906,11.771775461792597,11.771792401215706,-0.31133746727996214,-0.24339236703943506,0.05444378255448649,1
52.92999999999804,3.987775214683478,0.19157683875684609,7.997283077863787,3.9773890020416687,0.18224422040085886,8.000000000000059,0.23442833084295567,0.19391612587527657,-0.00018145777232163982,0.23450409645114736,0.19288298154974423,-8.79296635503124e-14,0.3630232062188656,0.0011457321234433244,0.00016729283539928708,0.0007250965728119827,897.9710221873852,898.054111095455,1.4868534661480728e-240,897.9873407691715,897.9042457064127,0.0,897.9650023123338,898.0517160728108,0.0,897.990097838579,897.9033781274076,0.01977688430690794,0.0033659594880958593,11.771755745287226,11.77177283936192,-0.31125704781922353,-0.24331843568025818,0.05441663187974308,1
52.93999999999804,3.990119515867082,0.19351567814085052,7.997281303123564,3.9797333771443637,0.18417413857212422,8.000000000000059,0.23443196260753751,0.19385171667556986,-0.0001735017021132194,0.23454837051863023,0.192857070356016,-8.79296635503124e-14,0.36302361822893714,0.001148140745411374,0.00017077186085922004,0.0005936607340469306,897.9696622932618,898.0536580937909,1.2173364945176321e-240,897.9880909128809,897.9040890039108,0.0,897.9635200131107,898.0516120057301,0.0,897.9914791125481,897.903381220378,0.019862779268417025,0.0034360296960563516,11.771736187587106,11.771753446553666,-0.3111766294438324,-0.24324440867841096,0.05438946265838036,1
52.949999999998035,3.992463855070048,0.1954538724147453,7.9972796076232955,3.982077889196998,0.18610416948224956,8.000000000000059,0.2344359347131032,0.1937871048643854,-0.00016560778917684512,0.23459264476662872,0.19283114844702015,-8.79296635503124e-14,0.36302403463397304,0.0011505721492640673,0.000174194500054169,0.000486049831655357,897.9682771363747,898.0532800867805,9.96673965944736e-241,897.9889751758063,897.9039661647489,0.0,897.9620207510383,898.0515727296291,0.0,897.9929691563093,897.9034113329183,0.01995235481948626,0.0035114256938021146,11.771716752872567,11.771734185600433,-0.31109621317713154,-0.24317029359182496,0.05436227568961541,1
52.95999999999803,3.9948082356959196,0.1973914195833375,7.997277990799694,3.984422538207011,0.1880343131373586,8.000000000000059,0.23444024720868153,0.19372229668688476,-0.00015776449535711437,0.23463691919009072,0.19280521582189344,-8.79296635503124e-14,0.36302445593260985,0.001153028972259919,0.00017755772744333344,0.00039794519883729594,897.9668684610403,898.0529725791273,8.160101983844868e-241,897.9899853322166,897.903875203381,0.0,897.9605058491314,898.051583648826,0.0,897.9945479401148,897.9034643550691,0.020044921641131135,0.0035915639681066308,11.771697405776129,11.77171501996934,-0.31101580000850115,-0.2430960979990511,0.05433507176584778,1
52.96999999999803,3.9971526611494226,0.1993283177157099,7.997276452200976,3.986767324181824,0.1899645695435613,8.000000000000059,0.234444900282964,0.19365729875200882,-0.00014996108933418572,0.2346811937839693,0.19277927247978116,-8.79296635503124e-14,0.3630248825967427,0.0011555138918462853,0.0001808586017700976,0.0003258109991280554,897.9654378504114,898.0527296377222,6.680947497573255e-241,897.9911116031601,897.9038138577504,0.0,897.958976162609,898.0516323359955,0.0,897.9961986695289,897.9035367758495,0.020139892832073437,0.0036759452080388933,11.771678112476698,11.771695914846738,-0.3109353908933602,-0.24302182949865334,0.05430785167384414,1
52.97999999999803,3.999497134837881,0.2012645649488127,7.997274991477998,3.989112247128846,0.19189493870695645,8.000000000000059,0.2344498942666747,0.19359211802206502,-0.000142187791828717,0.23472546854321064,0.19275331841982749,-8.79296635503124e-14,0.36302531506368285,0.00115802952678239,0.00018409430791916308,0.00026675232535277655,897.9639866961132,898.0525444914036,5.469914414513143e-241,897.9923434297431,897.9037797324066,0.0,897.9574322180199,898.0517082347142,0.0,897.9979072628678,897.9036255973032,0.020236768452793423,0.003764141499542317,11.771658841423871,11.771676837835443,-0.3108549867531544,-0.2429474957085658,0.05428061619585331,1
52.98999999999803,4.001841660172622,0.2032001594909196,7.997273608374315,3.9914573070554735,0.19382542063363387,8.000000000000059,0.23445522962854867,0.19352676179642297,-0.00013443585067359658,0.23476974346276303,0.19272735364118307,-8.79296635503124e-14,0.36302575373183515,0.0011605783687217799,0.0001872621817460754,0.0002183990205104966,897.9625161930368,898.0524099746962,4.478401261642394e-241,897.9936700254639,897.9037704018638,0.0,897.9558743216568,898.0518023984974,0.0,897.9996619055839,897.9037282582829,0.020335122409396993,0.0038557854677438953,11.771639563782706,11.771657759376938,-0.31077458847533035,-0.242873104265414,0.05425336611063271,1
52.999999999998025,4.004186240570315,0.20513509962490123,7.99727230271575,3.993802503969089,0.19575601532966963,8.000000000000059,0.23446090696687025,0.19346123769161302,-0.00012669756470464648,0.2348140185375657,0.19270137814299512,-8.79296635503124e-14,0.3630261989589077,0.0011631627376477139,0.00019035972226855697,0.0001788105580592939,897.9610273500404,898.0523188498529,3.666616392948682e-241,897.9950807602395,897.9037834832686,0.0,897.9543026421186,898.0519072631669,0.0,898.0014526740972,897.9038425684961,0.020434591322257445,0.003950561069294003,11.771620253670385,11.77163865296918,-0.31069419691329503,-0.2427986628238015,0.05422610219437528,1
53.00999999999802,4.006530879454213,0.20706938371128883,7.997271074399922,3.996147837877059,0.19768672280112867,8.000000000000059,0.23446692699810393,0.19339555361954358,-0.00011896627116187686,0.2348582937625638,0.19267539192442026,-8.79296635503124e-14,0.36302665106190013,0.0011657847555407164,0.00019338459483470046,0.00014639816423507923,897.9595210098449,898.0522640346925,3.0019810614535176e-241,897.9965654176702,897.9038166857102,0.0,897.9527172717278,898.0520164491888,0.0,898.0032712205049,897.9039666523103,0.020534865079784848,0.004048195783955932,11.771600888240588,11.77161949523512,-0.3106138128863625,-0.24272417905556376,0.054198825221532194,1
53.01999999999802,4.008875580255272,0.2090030101911161,7.997269923386036,3.998493308786738,0.19961754305406462,8.000000000000059,0.23447329054379598,0.19332971776507582,-0.00011123630788698487,0.23490256913269775,0.19264939498461608,-8.79296635503124e-14,0.36302711031830065,0.0011684463336482064,0.00019633462813354403,0.0001198610569980672,897.9579978733966,898.0522387581326,2.4578219610473766e-241,897.9981143579918,897.9038678419928,0.0,897.9511182710712,898.052124590633,0.0,898.0051105095506,897.904098901318,0.020635678820950708,0.004148453991186074,11.771581447658944,11.771600265884803,-0.31053343717968773,-0.24264966064899152,0.05417153596553083,1
53.02999999999802,4.011220346413131,0.2109359775885373,7.9972688496851365,4.000838916705467,0.2015484760945221,8.000000000000059,0.23447999851663628,0.19326373856382106,-0.00010350295889879649,0.23494684464290558,0.19262338732274223,-8.79296635503124e-14,0.3630275769680677,0.0011711491696355636,0.00019920780724652512,9.813424273288423e-05,897.956458525493,898.0522366607836,2.012300766908189e-241,897.9997186118385,897.9039349274278,0.0,897.9495057003348,898.0522271876156,0.0,898.0069645998825,897.9042379344992,0.02073680613088256,0.004251131351796736,11.77156191500285,11.77158094760393,-0.3104530705441897,-0.24257511530802559,0.05414423519939061,1
53.03999999999802,4.01356518137695,0.2128682845132268,7.997267853350962,4.003184661640571,0.2034795219285298,8.000000000000059,0.23448705190632813,0.1931976246807332,-9.576238979908599e-05,0.23499112028812083,0.19259736893795912,-8.79296635503124e-14,0.36302805121608184,0.001173894751689802,0.00020200226437595305,8.034577566683674e-05,897.9549034596079,898.0522518542899,1.6475377145599644e-241,898.0013699240939,897.9040160691657,0.0,897.9478796405073,898.052320479318,0.0,898.0088284624568,897.9043825648195,0.020838053265347805,0.004356050041427296,11.771542276111095,11.771561525893947,-0.3103727136964641,-0.24250055075142551,0.05411692369624139,1
53.049999999998015,4.015910088606116,0.21479992966257033,7.997266934471478,4.005530543599362,0.20541068056210748,8.000000000000059,0.2344944517657338,0.19313138498985163,-8.801157779296752e-05,0.2350353960632797,0.19257133982943414,-8.79296635503124e-14,0.3630285332348419,0.001176684367312478,0.00020471626843088407,6.578176473096147e-05,897.9533331006747,898.0522789501507,1.3488940448340615e-241,898.0030607624863,897.9041095487546,0.0,897.9462402069424,898.052401334949,0.0,898.0106978298996,897.9045317712007,0.020939254248593688,0.004463054706510046,11.771522519402323,11.771541988882417,-0.3102923673186882,-0.24242597471191432,0.05408960222975043,1
53.05999999999801,4.018255071570803,0.21673091182365997,7.997266093161119,4.007876562589139,0.20734195200126362,8.000000000000059,0.2345021991976132,0.19306502855539015,-8.02482398128385e-05,0.23507967196331567,0.19254529999633627,-8.79296635503124e-14,0.3630290231672429,0.0011795191150836069,0.00020734821429287025,5.385772351072919e-05,897.9517478251753,898.0523130663747,1.104384517640474e-241,898.0047843019746,897.9042137999614,0.0,897.9445875572793,898.052467160287,0.0,898.0125690715431,897.9046846749419,0.021040266711750442,0.004572009032545106,11.771502635676601,11.771522327117722,-0.31021203205851844,-0.24235139493530125,0.05406227157446462,1
53.06999999999801,4.020600133752412,0.2186612298751074,7.9972653295537475,4.010222718617187,0.2092733362519954,8.000000000000059,0.2345102953421624,0.1929985646142535,-7.24707612343897e-05,0.23512394798315842,0.19251924943783674,-8.79296635503124e-14,0.3630295211293235,0.001182399918116118,0.0002098966123106257,4.4095113495684344e-05,897.9501479782815,898.0523498184341,9.041964174095108e-242,898.0065343931642,897.9043274033783,0.0,897.9429218952722,898.0525158177139,0.0,898.0144390897068,897.9048405198039,0.021140968360052928,0.004682792832139208,11.771482617910406,11.771502533358209,-0.31013170852898225,-0.2422768191795846,0.05403493250607522,1
53.07999999999801,4.02294527864388,0.22059088278868924,7.997264643796321,4.012569011690777,0.21120483332028864,8.000000000000059,0.234518741365474,0.19293200255998286,-6.467812690760058e-05,0.23516822411773725,0.19249318815311023,-8.79296635503124e-14,0.36303002721290956,0.0011853275382660928,0.00021236007836908917,3.6102139256033294e-05,897.9485338880614,898.052385299472,7.402957468137468e-242,898.0083055208274,897.9044490789432,0.0,897.9412434717345,898.0525455578853,0.0,898.0163052335275,897.9049986551156,0.021241253973668692,0.004795299573898617,11.771462461052506,11.771482602363081,-0.3100513973083659,-0.2422022552140364,0.05400758580161211,1
53.08999999999801,4.0252905097498966,0.22251986963083914,7.997264036043223,4.014915441817164,0.21313644321211567,8.000000000000059,0.23452753844897858,0.19286535192808227,-5.686985564482311e-05,0.235212500361979,0.19246711614133372,-8.79296635503124e-14,0.3630305414881039,0.0011883025904331243,0.0002147373247306889,2.9558024813556324e-05,897.9469058769229,898.0524160535281,6.061048044413083e-242,898.0100927569489,897.9045776772074,0.0,897.9395525835085,898.0525549614215,0.0,898.0181652272714,897.9051585213716,0.021341032861183735,0.004909434285361983,11.771442161825878,11.771462530690078,-0.3099710989400987,-0.24212771081827067,0.053980232239574724,1
53.099999999998005,4.027635830586997,0.22444818956399926,7.997263506451238,4.017262009003593,0.2150681659334398,8.000000000000059,0.23453668777988024,0.19279862238264325,-4.904593887165471e-05,0.23525677671080794,0.19244103340168706,-8.79296635503124e-14,0.3630310640055974,0.0011913255564916423,0.00021702715174250353,2.4200140182352348e-05,897.945264270561,898.0524390446066,4.9623820688958045e-242,898.0118917114557,897.9047121699481,0.0,897.9378495711385,898.0525428891948,0.0,898.0200171106096,897.9053196378952,0.021440226697435866,0.005025111773474183,11.7714217185391,11.771442316503242,-0.3098908139326357,-0.24205319378129667,0.05395287260000637,1
53.109999999998,4.029981244683581,0.22637584184784443,7.997263055175109,4.0196087132572895,0.2170000014902108,8.000000000000059,0.23454619054256687,0.19273182370416753,-4.120678382341814e-05,0.23530105315914898,0.19241493993335496,-8.79296635503124e-14,0.36303159479878777,0.0011943967985504058,0.0002192284404320295,1.9813461438631278e-05,897.9436094047193,898.0524516236767,4.0628676125406245e-242,898.0136984828451,897.9048516405591,0.0,897.9361348157518,898.0525084399915,0.0,898.0218591887785,897.9054815922227,0.021538767687574192,0.005142255114589742,11.771401130909405,11.771421959392859,-0.3098105427593386,-0.24197871190055878,0.05392550766451816,1
53.119999999998,4.0323267555798505,0.22830282584038997,7.99726268236365,4.021955554585472,0.2189319498883693,8.000000000000059,0.23455604791095472,0.19266496577848047,-3.3353161433518135e-05,0.23534532970192237,0.19238883573552237,-8.79296635503124e-14,0.3630321338857022,0.001197516571353961,0.00022134014596792147,1.6221941328522047e-05,897.9419416300805,898.0524514951213,3.326405143307427e-242,898.0155096102086,897.904995274521,0.0,897.9344087355092,898.0524509144709,0.0,898.0236899909185,897.9056440309334,0.021636597007819402,0.005260794373156518,11.771380399898558,11.771401460208697,-0.30973028585835755,-0.24190427298096404,0.05389813821626867,1
53.129999999998,4.034672366827661,0.23022914099899355,7.9972623881563445,4.024302532995339,0.22086401113384257,8.000000000000059,0.23456626104171252,0.19259805858662538,-2.54861588923213e-05,0.23538960633404743,0.19236272080737857,-8.79296635503124e-14,0.3630326812707296,0.0012006850337254174,0.00022336129193365948,1.3281444097038617e-05,897.9402613155962,898.0524366837117,2.723438770997234e-242,898.0173220276313,897.905142350158,0.0,897.9326717818778,898.0523697845126,0.0,898.0255082351957,897.9058066517023,0.02173366348142404,0.005380665514867524,11.771359527562076,11.771380820906957,-0.3096500436325124,-0.24182988483389856,0.05387076503990458,1
53.139999999998,4.037018081990326,0.2321547868812606,7.997262172680403,4.02664964849408,0.22279618523254865,8.000000000000059,0.23457683106830074,0.19253111219563243,-1.760713673753051e-05,0.23543388305044122,0.19233659514811463,-8.79296635503124e-14,0.36303323694617035,0.0012039022590114104,0.0002252909653463956,1.087396099704875e-05,897.9385688505378,898.0524055028429,2.229770103107802e-242,898.0191330215551,897.9052922298187,0.0,897.9309244359064,898.0522646671501,0.0,898.0273127995538,897.9059691963919,0.02182992245407148,0.005501809484665247,11.77133851691179,11.771360044410883,-0.3095698164491766,-0.2417555552762341,0.053843388921467436,1
53.149999999997995,4.039363904642355,0.23407976314586124,7.9972620360482285,4.028996901088865,0.22472847219038988,8.000000000000059,0.23458775909575957,0.19246413675006258,-9.717690259148684e-06,0.23547815984602116,0.19231045875692707,-8.79296635503124e-14,0.3630338008936161,0.0012071682445332496,0.00022712831234631293,8.90287433365038e-06,897.9368646455205,898.0523565245123,1.8255871090844611e-242,898.020940191418,897.9054443515643,0.0,897.9291672046165,898.0521353024164,0.0,898.0291026971502,897.9061314450388,0.021925334838724476,0.005624171424993786,11.771317371791355,11.771339134484613,-0.30948960464016195,-0.2416812921293254,0.053816010648270886,1
53.15999999999799,4.041709838369145,0.23600406955326622,7.997261978355239,4.031344290786856,0.2266608720132619,8.000000000000059,0.23459904619617844,0.19239714246423398,-1.8196149536211052e-06,0.23552243671570003,0.19228431163301282,-8.79296635503124e-14,0.3630343730851719,0.0012104829200775002,0.00022887253448076843,7.289079979437355e-06,897.9351491327241,898.0522885513253,1.4946690191110845e-242,898.0227414136829,897.9055982214137,0.0,897.9274006175889,898.0519815345142,0.0,898.0308770556959,897.9062932106084,0.022019866304152338,0.005747700012903409,11.771296096764159,11.77131809561965,-0.309409408501607,-0.2416071032179994,0.053788631008752585,1
53.16999999999799,4.0440558867666345,0.23792770596640814,7.997261999678029,4.033691817595195,0.22859338470704435,8.000000000000059,0.23461069340477936,0.19233013961504686,6.085124265357007e-06,0.23556671365439116,0.1922581537755738,-8.79296635503124e-14,0.36303495348453385,0.0012138461554780926,0.0002305228855101638,5.96781274849801e-06,897.9334227654965,898.0522005906773,1.223735348246882e-242,898.0245348092341,897.9057534061646,0.0,897.9256252237823,898.0518032958198,0.0,898.0326351000633,897.90645433442,0.022113486585780336,0.005872346898450228,11.771274697012863,11.771296932933192,-0.3093292282938675,-0.2415329963695372,0.05376125079230439,1
53.17999999999799,4.046402053440915,0.2398506723512736,7.9972621000728115,4.0360394815210165,0.2305260102776103,8.000000000000059,0.23462270171655106,0.19226313853533164,1.3994420402961602e-05,0.23561099065700186,0.1922319851838109,-8.79296635503124e-14,0.36303554204793836,0.0012172577673532213,0.00023207866866736384,4.886047224286938e-06,897.9316860174994,898.0520918311504,1.0019129207879972e-242,898.0263187140259,897.905909526792,0.0,897.923841588609,898.0516005932868,0.0,898.0343761376189,897.9066146821526,0.022206168899988665,0.005998066228780442,11.771253178249765,11.771275652077428,-0.3092490642414113,-0.24145897941264924,0.0537338707890841,1
53.18999999999799,4.048748342007815,0.24177296877743118,7.99726227957412,4.038387282571435,0.23245874873081687,8.000000000000059,0.23463507208337492,0.19219614960765283,2.1906048569769703e-05,0.2356552677184436,0.1922058058569336,-8.79296635503124e-14,0.363036138724994,0.0012207175250659639,0.00023353923430852815,4.000369730764526e-06,897.9299393815252,898.0519616210951,8.202995053464929e-243,898.028091652809,897.9060662524116,0.0,897.9220502912715,898.0513734968988,0.0,898.0360995458562,897.9067741403609,0.02229788944682052,0.006124814245499951,11.771231546637086,11.771254259158939,-0.3091689165327165,-0.24138506017644468,0.05370649178981163,1
53.199999999997985,4.051094756092454,0.24369459541849942,7.997262538193741,4.040735220753556,0.2343916000725121,8.000000000000059,0.23464780541158733,0.19212918325851036,2.9817687313738515e-05,0.23569954483362093,0.19217961579414977,-8.79296635503124e-14,0.3630367434594096,0.0012242251559792122,0.00023490397789969098,3.2752360442346094e-06,897.928183368093,898.0518094493153,6.716065483440186e-243,898.0298523157245,897.9062232947869,0.0,897.9202519223555,898.0511221298495,0.0,898.0378047619414,897.9069326134371,0.022388626987007797,0.006252548943631538,11.771209808716389,11.77123276066732,-0.3090887853201739,-0.24131124648939548,0.053679114585552246,1
53.20999999999798,4.0534412993287825,0.24561555255255874,7.997262875919842,4.043083296074467,0.23632456430853302,8.000000000000059,0.2346609025599263,0.19206224995288504,3.7726937379235333e-05,0.23574382199743965,0.19215341499467303,-8.79296635503124e-14,0.3630373561896301,0.001227780350074497,0.00023617233828991186,2.6815449239496824e-06,897.9264185039071,898.0516349277422,5.498666680141928e-243,898.0315995375414,897.906380403352,0.0,897.918447081669,898.0508466602028,0.0,898.0394912738905,897.9070900209648,0.022478362482921285,0.006381229783624072,11.771187971346201,11.771211163412156,-0.30900867071999405,-0.24123754617829582,0.05365173996748907,1
53.21999999999798,4.055787975359088,0.24753584056251013,7.997263292716276,4.045431508541245,0.23825764144470277,8.000000000000059,0.2346743643378189,0.19199536018908428,4.563133815816756e-05,0.23578809920480176,0.19212720345771783,-8.79296635503124e-14,0.36303797684939143,0.001231382764001413,0.00023734379622796246,2.195470214068403e-06,897.9246453302446,898.0514377759627,4.5019416999215343e-243,898.0333322793049,897.9065373607204,0.0,897.9166363763097,898.0505472937984,0.0,898.0411586131033,897.9072462954177,0.022567078793170908,0.006510817447853986,11.771166041647092,11.771189474467514,-0.30892857281211866,-0.24116396706721727,0.053624368726686904,1
53.22999999999798,4.058134787833504,0.24945545993638385,7.99726378852205,4.047779858160949,0.24019083148683348,8.000000000000059,0.23468819150396655,0.19192852449384787,5.35283820791316e-05,0.23583237645060962,0.19210098118250407,-8.79296635503124e-14,0.3630386053682034,0.001235032024620373,0.00023841787308521192,1.7975046465982707e-06,897.9228644013231,898.0512178074599,3.685889734449091e-243,898.0350496121673,897.9066939786443,0.0,897.9148204189452,898.0502242682239,0.0,898.0428063480567,897.9074013801606,0.02265476041321459,0.006641273635374636,11.771144026953415,11.771167701123195,-0.3088484916401373,-0.2410905169764605,0.053597001653849084,1
